,A.1 Expected Annual Damage,A.1 Expected Number of Deaths,A.2 Expected Annual Damage,A.2 Expected Number of Deaths,A.4 Expected Annual Damage,A.4 Expected Number of Deaths,A.5 Expected Annual Damage,A.5 Expected Number of Deaths,Total Infrastructure Costs
262,2074054363.4903603,1.536670110676233,0.0,0.0,1017818.0110976084,0.0004601373802689153,0.0,0.0,121200000.0
263,0.0,0.0,19211575.9011205,0.017632177543711845,134039398.18381295,0.05065520257197845,0.0,0.0,121200000.0
264,196952950.23190835,0.16329217327749473,277782214.53966045,0.29271162778314824,0.0,0.0,0.0,0.0,121200000.0
265,1682799491.5509212,1.5377186194491497,0.0,0.0,0.0,0.0,0.0,0.0,121200000.0
266,2074960471.7392597,1.5301481708726574,0.0,0.0,0.0,0.0,0.0,0.0,121200000.0
267,0.0,0.0,24299710.97576606,0.02331699464294211,0.0,0.0,298069001.353979,0.2600172503652238,121200000.0
268,0.0,0.0,12939139.522719312,0.01421807298673092,0.0,0.0,0.0,0.0,121200000.0
269,1390534042.5935655,0.8268647132313813,0.0,0.0,28451635.255144615,0.011544471467654489,0.0,0.0,121200000.0
270,0.0,0.0,19040677.84556536,0.023421202283492978,3090280.048015668,0.0017865390359397939,0.0,0.0,121200000.0
271,0.0,0.0,23035208.841711294,0.028784450141984316,0.0,0.0,0.0,0.0,121200000.0
272,6049841.8697515605,0.004431632308434515,41545223.15443371,0.039947188189378945,43725661.03670834,0.019948194779631598,0.0,0.0,121200000.0
273,378002552.0764832,0.2735210244699117,0.0,0.0,0.0,0.0,0.0,0.0,121200000.0
274,0.0,0.0,29816569.45192126,0.023640481422888777,171278952.8442464,0.05718070854838303,0.0,0.0,121200000.0
275,2492491782.6176276,1.5508684395578367,0.0,0.0,0.0,0.0,0.0,0.0,121200000.0
276,2102639018.7970405,1.5192385420034222,0.0,0.0,0.0,0.0,0.0,0.0,121200000.0
277,184959892.24662122,0.16805360911516984,0.0,0.0,0.0,0.0,0.0,0.0,121200000.0
278,1783069482.0487452,1.4059970355518248,191304443.81967348,0.19344527205361695,0.0,0.0,0.0,0.0,121200000.0
279,2045231526.3575127,1.5099888593774593,0.0,0.0,0.0,0.0,0.0,0.0,121200000.0
280,0.0,0.0,40673414.4010765,0.0408702665307222,0.0,0.0,288463417.5800256,0.26597099008407654,121200000.0
281,68819781.97882083,0.046694326889387454,1746958.076441846,0.0016295382152749648,126317745.98861295,0.051518036180854175,0.0,0.0,121200000.0
282,2505840467.693682,1.5612328443865024,189187636.16860315,0.15374074966185933,0.0,0.0,0.0,0.0,121200000.0
283,2700222162.565398,1.5285195967451979,0.0,0.0,0.0,0.0,0.0,0.0,121200000.0
284,0.0,0.0,38753399.473847546,0.05518306027918994,40593247.397800535,0.02745294357289371,0.0,0.0,121200000.0
285,58799534.63700341,0.04463340312735522,737772197.8387611,0.6651134383503321,0.0,0.0,0.0,0.0,121200000.0
286,65200838.755255,0.06071525268007246,8115870.820744123,0.010243194390558857,0.0,0.0,514932797.9702028,0.5754490587683934,121200000.0
287,5116007.891325321,0.004419806855703187,35206488.944925725,0.03993178814384041,36850313.513422504,0.019764559419931334,0.0,0.0,121200000.0
288,5984880.534312798,0.004546768344198335,40441962.84275171,0.040419932801067614,7399525.609553169,0.003872456088445949,23208048.291729473,0.021829287064829166,121200000.0
289,2562385871.565983,1.5111118432488149,1625351.6140364395,0.0013098784626549768,0.0,0.0,0.0,0.0,121200000.0
290,0.0,0.0,231884537.8568895,0.18128683317007188,4103340.6935173622,0.0014681274162800725,0.0,0.0,121200000.0
291,13530796.502602229,0.012695243398687259,32287455.62152461,0.03993941679760486,0.0,0.0,0.0,0.0,121200000.0
292,2539738610.9297953,1.4943823148028281,0.0,0.0,0.0,0.0,0.0,0.0,121200000.0
293,143374676.58943135,0.10055289938366299,42239721.83397202,0.03964202676941371,0.0,0.0,0.0,0.0,121200000.0
294,50737002.14922246,0.038202457767074954,134048882.41802885,0.12946085308146885,0.0,0.0,0.0,0.0,121200000.0
295,1502609889.3035488,0.8875859520848659,0.0,0.0,0.0,0.0,0.0,0.0,121200000.0
296,2589843521.8468537,1.5314102214022478,0.0,0.0,0.0,0.0,0.0,0.0,121200000.0
297,0.0,0.0,571062424.5508531,0.4489132712044981,0.0,0.0,0.0,0.0,121200000.0
298,1972948218.373946,1.550071707831745,46031865.91080765,0.050113553383633484,0.0,0.0,0.0,0.0,121200000.0
299,1084536007.3875835,1.0027729426698355,12094779.203788131,0.015229521827554268,0.0,0.0,0.0,0.0,121200000.0
300,0.0,0.0,113622265.86728045,0.1277574066585398,0.0,0.0,0.0,0.0,121200000.0
301,2467698422.6975355,1.5316202279714923,0.0,0.0,0.0,0.0,0.0,0.0,121200000.0
302,409958736.9780456,0.26703977723345007,0.0,0.0,46520009.50696228,0.019728362888367414,432633332.9216533,0.3498760482607889,121200000.0
303,2142631829.5974798,1.5554363827876179,0.0,0.0,0.0,0.0,0.0,0.0,121200000.0
304,0.0,0.0,5390761.288196022,0.004764923337303539,35435102.32393095,0.014754153515864137,31510040.44047538,0.02517065950983436,121200000.0
305,0.0,0.0,26537338.41227425,0.02296733151637693,49661685.87780411,0.020255073026856293,0.0,0.0,121200000.0
306,2492491782.6176276,1.5508684395578367,73057064.44497871,0.06137010150314137,0.0,0.0,0.0,0.0,121200000.0
307,1696450079.5313354,1.5533090275431485,357987870.5255008,0.39701644909032097,0.0,0.0,0.0,0.0,121200000.0
308,600891043.1139345,0.41518453476250444,0.0,0.0,0.0,0.0,0.0,0.0,121200000.0
309,2639555856.2789702,1.5386583107433807,41231938.09796001,0.031957142228556175,17832872.364980035,0.006339248340363627,0.0,0.0,121200000.0
310,130195919.00473395,0.09760456725686457,69997291.68034895,0.06916880816517029,366178.1656909684,0.00018868059824586738,0.0,0.0,121200000.0
311,2218784270.2344575,1.5213087202065725,20685445.090097543,0.019294735556110127,0.0,0.0,0.0,0.0,121200000.0
312,29141356.812484436,0.023773003050969962,13012093.604843127,0.01437114898521205,9254403.374149552,0.005245767820650584,0.0,0.0,121200000.0
313,1958735505.7236233,1.5361370764975835,372166245.5122862,0.3606288330123778,0.0,0.0,0.0,0.0,121200000.0
314,1849793777.1458125,1.5421791005933843,544698137.075121,0.5809161133806173,0.0,0.0,0.0,0.0,121200000.0
315,109284016.96424288,0.05841311376790073,9604456.470392909,0.007005119567308534,132107900.58005062,0.0427078354475192,0.0,0.0,121200000.0
316,1772919480.9989395,1.020031464361968,0.0,0.0,0.0,0.0,0.0,0.0,121200000.0
317,2473879458.4178343,1.5364181244075703,40616358.67383315,0.03422661674057269,6751667.89471445,0.0028314222287997523,53805898.86055494,0.04361124677437723,121200000.0
318,2141962213.4278765,1.5548300751258575,0.0,0.0,0.0,0.0,0.0,0.0,121200000.0
319,2107299565.591002,1.559983829173015,0.0,0.0,0.0,0.0,0.0,0.0,121200000.0
320,16960561.659670185,0.013067459614660205,22673814.255543407,0.023413965973448865,55274465.64315687,0.026758645792754783,411431973.731035,0.3672655233832647,121200000.0
321,2190804949.9679832,1.531423503407495,101921214.0501955,0.09731891429579016,0.0,0.0,0.0,0.0,121200000.0
322,1131793983.4837542,0.6770164154868735,880356631.1845906,0.6580854127035223,0.0,0.0,0.0,0.0,121200000.0
323,0.0,0.0,23833299.205225218,0.031726647730682914,32441712.998951055,0.02044647398996817,0.0,0.0,121200000.0
324,0.0,0.0,9791398.650277335,0.01425942767171249,0.0,0.0,0.0,0.0,121200000.0
325,2069891708.2365813,1.5254732642710072,10545771.803654123,0.011347706483993473,2302937.4034027974,0.0012481844567537616,0.0,0.0,121200000.0
326,1818461604.8404365,1.559983829173015,0.0,0.0,0.0,0.0,0.0,0.0,121200000.0
327,186080921.63236496,0.13234827392062237,787844662.9629331,0.6791668528766267,0.0,0.0,0.0,0.0,121200000.0
328,2617761834.471728,1.5520597679411314,0.0,0.0,0.0,0.0,0.0,0.0,121200000.0
329,1979366266.5365891,1.5563638514425002,0.0,0.0,0.0,0.0,0.0,0.0,121200000.0
330,30393890.818201236,0.02335071888727594,189463582.63058954,0.1836670490753235,62149787.526019275,0.02885931283105564,0.0,0.0,121200000.0
331,2731943415.4076834,1.550988093955289,9642041.049541783,0.007688873517467314,0.0,0.0,252512634.90443006,0.18446889402859318,121200000.0
332,6295258.919982756,0.004444604462176277,422512297.46372557,0.3618078187173838,0.0,0.0,0.0,0.0,121200000.0
333,54384265.22334753,0.04658109204477247,27905555.210839327,0.0320406274955998,0.0,0.0,0.0,0.0,121200000.0
334,234231487.15403047,0.2071872087339367,81215788.96039951,0.09445269490200106,66539639.4819894,0.031503131399837445,0.0,0.0,121200000.0
335,0.0,0.0,643394124.1997126,0.6253287819823967,0.0,0.0,0.0,0.0,121200000.0
336,98484294.01223905,0.060769817919652344,34942847.03952423,0.029065823043572057,0.0,0.0,0.0,0.0,121200000.0
337,2316901066.4189897,1.5020689471866127,54791523.80130722,0.049211164727594806,0.0,0.0,23215937.944852877,0.020106150290144394,121200000.0
338,183644768.58835006,0.127112494825228,3147557.086594373,0.0030064108073455803,0.0,0.0,356433879.93907297,0.3065654632393847,121200000.0
339,601336821.4973835,0.41555970817869636,328744251.1031059,0.29351046583340656,0.0,0.0,0.0,0.0,121200000.0
340,0.0,0.0,21935250.52917111,0.023484814265652833,8854450.252135849,0.004953302084079739,135556715.14415866,0.13325838598928064,121200000.0
341,0.0,0.0,495982940.6297128,0.5271352330046755,0.0,0.0,0.0,0.0,121200000.0
342,2480181808.3947654,1.5413112096393617,39966534.39978534,0.03345368301176339,0.0,0.0,0.0,0.0,121200000.0
343,2131819724.885775,1.545648873651098,0.0,0.0,3641260.033366267,0.0017238032660528567,0.0,0.0,121200000.0
344,16590220.718292307,0.013260010803580994,550034840.4688324,0.5263388708567117,0.0,0.0,640346961.8586112,0.5620522159813472,121200000.0
345,1584537869.143023,0.9942826719048593,0.0,0.0,101905505.51961286,0.03393730868566239,0.0,0.0,121200000.0
346,2163233479.3402357,1.5073293060283925,0.0,0.0,0.0,0.0,0.0,0.0,121200000.0
347,0.0,0.0,17364536.833711695,0.01762692232491973,5393949.690847245,0.002922914321993492,0.0,0.0,121200000.0
348,96393413.06058107,0.0729135877639277,94846.55994933812,9.765390560613629e-05,67382419.79013897,0.031910373186998575,0.0,0.0,121200000.0
349,897550870.2431571,0.6806302846418391,0.0,0.0,0.0,0.0,61940179.46407795,0.0597650168189425,121200000.0
350,1926164533.7750616,1.504222992654317,80146001.0142293,0.08473637451935828,0.0,0.0,0.0,0.0,121200000.0
351,4556224.697806574,0.004612021485855043,574995658.2787639,0.6830342280730743,0.0,0.0,0.0,0.0,121200000.0
352,6119532.335671946,0.004385388985959363,4895351.662314849,0.0047605870438628,1372642.8920550824,0.000625432236553894,0.0,0.0,121200000.0
353,110673180.55889872,0.07742013112663687,788251155.2239861,0.6598135476789382,0.0,0.0,0.0,0.0,121200000.0
354,2365660514.991451,1.541743670800406,0.0,0.0,144298.1412051102,4.7853874505818316e-05,0.0,0.0,121200000.0
355,0.0,0.0,211393539.81250542,0.18105210599617014,93906457.66206859,0.03139427756524131,0.0,0.0,121200000.0
356,1839998757.5038624,1.5319789411431874,0.0,0.0,0.0,0.0,0.0,0.0,121200000.0
357,7467468.618259232,0.0046999589133239145,21322575.392415535,0.01806012567127638,155180886.90626502,0.056296461177498563,0.0,0.0,121200000.0
358,1699188234.706707,1.5564366267593543,0.0,0.0,2712628.3653595326,0.0015942105608004575,0.0,0.0,121200000.0
359,341388589.6369103,0.2050346573091257,232305447.79097584,0.18082216926077516,0.0,0.0,0.0,0.0,121200000.0
360,0.0,0.0,80198868.08986735,0.07156583106393624,0.0,0.0,0.0,0.0,121200000.0
361,2487697433.8869987,1.5471464965538346,0.0,0.0,0.0,0.0,211555033.4839321,0.16716425606553592,121200000.0
362,32033351.88081905,0.02339448171037512,263496243.03772587,0.24005465472469611,0.0,0.0,0.0,0.0,121200000.0
363,42911721.76287393,0.031208028635621228,5562288.090098165,0.0055123114742858265,0.0,0.0,1895306.375148774,0.0016619078347845796,121200000.0
364,0.0,0.0,4814851.1471614875,0.004795931107557834,32346824.193263922,0.015390733324927842,0.0,0.0,121200000.0
365,53365966.01431841,0.0468995356760822,278157615.7322269,0.3047532180795177,96700995.2957855,0.04574792035116079,0.0,0.0,121200000.0
366,0.0,0.0,14381380.052578986,0.01777201111386619,0.0,0.0,500300940.502041,0.5405757168524354,121200000.0
367,584715632.1746106,0.41805187614076417,0.0,0.0,0.0,0.0,0.0,0.0,121200000.0
368,0.0,0.0,620971089.7644494,0.667569298289109,0.0,0.0,0.0,0.0,121200000.0
369,100688788.07313603,0.0582397213509706,8829464.349258346,0.007026323927069237,88182625.64859775,0.03191688604212577,0.0,0.0,121200000.0
370,2116967756.7400298,1.5322040552889644,0.0,0.0,0.0,0.0,0.0,0.0,121200000.0
371,167633237.58067387,0.13237750534237186,26581146.555906028,0.028145145413532136,0.0,0.0,0.0,0.0,121200000.0
372,1954493562.1762424,1.5319789411431874,0.0,0.0,0.0,0.0,0.0,0.0,121200000.0
373,41657804.57025717,0.03199212207984752,54105917.760098994,0.05474822039988093,12941593.946904993,0.006475701842135268,0.0,0.0,121200000.0
374,0.0,0.0,68009441.10540676,0.06998681232567633,0.0,0.0,0.0,0.0,121200000.0
375,174488862.02253842,0.13024417413159803,95516.80274306385,9.898166087991711e-05,1215793.157063937,0.0006828806150822153,0.0,0.0,121200000.0
376,8198228.334019804,0.004465631877784064,99774586.40084389,0.07003598386912416,23916813.087626446,0.008105375200839286,0.0,0.0,121200000.0
377,2069241872.0893543,1.5322136273017928,173054558.81130695,0.17464198245377716,50013269.89207274,0.023741009556733892,18209438.67997789,0.01757132616808925,121200000.0
378,105193427.52554475,0.07429943288724855,810527883.8878047,0.6877364729924229,0.0,0.0,0.0,0.0,121200000.0
379,1689583045.247321,1.5454666018232275,0.0,0.0,0.0,0.0,0.0,0.0,121200000.0
380,115749573.83058444,0.07294976501636215,116919994.18306124,0.09588879499803568,17816980.71596971,0.007114494870103787,0.0,0.0,121200000.0
381,1779719133.3389535,1.5185683799451148,13350039.016254717,0.01617751622162808,12367809.489419982,0.007266171793046657,0.0,0.0,121200000.0
382,2073627636.74821,1.5289188885382936,139212410.11787033,0.12589437306623028,0.0,0.0,0.0,0.0,121200000.0
383,2046512059.1006784,1.5039193196278564,0.0,0.0,0.0,0.0,0.0,0.0,121200000.0
384,41179378.32559463,0.031564254399033945,3759383.2078174567,0.003931052863116229,67476001.85255533,0.031787063801546535,0.0,0.0,121200000.0
385,0.0,0.0,155972939.1899563,0.1855635735236234,0.0,0.0,0.0,0.0,121200000.0
386,2213662862.016822,1.5514098022554803,403195962.92984927,0.3420575834247815,0.0,0.0,0.0,0.0,121200000.0
387,2745537700.2036285,1.5606185691312908,0.0,0.0,0.0,0.0,0.0,0.0,121200000.0
388,934588996.7002468,0.6696797578688258,168939860.31963938,0.15739422308429812,43986982.36375069,0.019041543116795935,0.0,0.0,121200000.0
389,2476455025.805142,1.538417718319423,0.0,0.0,0.0,0.0,273713676.45539784,0.20390296780652664,121200000.0
390,190791368.78196028,0.1330633425633055,340950882.88947016,0.30106143136684455,0.0,0.0,0.0,0.0,121200000.0
391,0.0,0.0,180593832.32353342,0.18531511305902873,21077939.678320702,0.01052606604423138,0.0,0.0,121200000.0
392,0.0,0.0,53438635.20900405,0.053426329385740726,0.0,0.0,0.0,0.0,121200000.0
393,0.0,0.0,80042628.43714401,0.07129102051993766,0.0,0.0,0.0,0.0,121200000.0
394,215800000.05975887,0.13054228483582284,105876618.97604032,0.08403970805695357,0.0,0.0,0.0,0.0,121200000.0
395,546145612.1608217,0.42175109584998377,25161099.792653684,0.025867307352400698,0.0,0.0,0.0,0.0,121200000.0
396,52720931.26838879,0.03753582313119909,105091596.18378803,0.09673908976220313,0.0,0.0,0.0,0.0,121200000.0
397,0.0,0.0,27159062.527183473,0.023321017263664062,4618505.000348439,0.0021387556071588544,0.0,0.0,121200000.0
398,2890961625.950664,1.5477694785979177,0.0,0.0,0.0,0.0,0.0,0.0,121200000.0
399,0.0,0.0,112428331.33307566,0.11737390220608462,0.0,0.0,0.0,0.0,121200000.0
400,1976470450.3016179,1.5535244227114764,632524905.7205865,0.6264130728044182,0.0,0.0,0.0,0.0,11068771.68625446
