,EWS_DaysToThreat,rfr_0_t0,rfr_0_t1,rfr_0_t2,rfr_1_t0,rfr_1_t1,rfr_1_t2,rfr_2_t0,rfr_2_t1,rfr_2_t2,rfr_3_t0,rfr_3_t1,rfr_3_t2,rfr_4_t0,rfr_4_t1,rfr_4_t2,A1_DikeIncrease_t0,A1_DikeIncrease_t1,A1_DikeIncrease_t2,A2_DikeIncrease_t0,A2_DikeIncrease_t1,A2_DikeIncrease_t2,A3_DikeIncrease_t0,A3_DikeIncrease_t1,A3_DikeIncrease_t2,A4_DikeIncrease_t0,A4_DikeIncrease_t1,A4_DikeIncrease_t2,A5_DikeIncrease_t0,A5_DikeIncrease_t1,A5_DikeIncrease_t2,A4Expected_Annual_Damage,A4Expected_Number_of_Deaths,Total_Infrastructure_Costs,Total_Expected_Annual_Damage,Total_Expected_Number_of_Deaths
126,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,2,0,0,3,0,0,0.0,0.0,172933523.55983824,127596996.91490282,0.019570465064159506
127,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0.0,0.0,87871536.46427907,1401842245.7026925,0.1058828940961191
128,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,2,0,0,2,0,0,2,0,0,1973887.9845399274,9.381235299026757e-05,177095738.01304325,103654689.13079274,0.008534359101704539
129,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,2,0,0,0,0,0,0,0,51229468.643458605,0.002125480374390871,135550427.31650063,288474277.9646401,0.022507169094568114
130,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4356665.599446133,0.00017850264481443989,54168748.271120474,1542100609.871181,0.11498851886335779
131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,31358014.39583997,5370251566.24173,2.786759629409227
132,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,1,0,2,0,0,2,0,0,1008931.7839917915,4.771796358033448e-05,175227207.44156018,123149649.99065655,0.01505270183280875
133,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,25269845.08328654,0.0010396027166769232,101815205.7500577,843118007.0570028,0.06560619753270411
134,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1993178.2538471653,8.172080835298033e-05,48612305.96404253,2748212780.2100263,0.18675107792733767
135,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,2,0,0,51998071.71801543,0.002183138284428667,171660839.08535212,146025777.08107418,0.011321958435027571
136,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0.0,0.0,95627623.03027189,1395596952.8318233,0.10547566864153532
137,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3986356.5076943305,0.00016344161670596067,48612305.96404253,2746695383.7175007,0.18655250752008834
138,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4402191.260190768,0.0001809265171401194,92004586.40647936,1397330601.557437,0.104070293595522
139,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,2,0,0,0,0,3,0,0,0,33554304.2370419,0.0013916133842223287,137952305.6825803,317932863.7453856,0.024635640259125735
140,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0.0,0.0,33490621.782781776,5370251566.24173,0.3344111555291073
141,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,2,0,0,2,0,0,3,0,0,1973887.9845399274,9.381235299026757e-05,186613840.74390528,48673759.52989124,0.004124376740278363
