,A0_ID_flood_wave_shape,A1_Bmax,A1_Brate,A1_pfail,A2_Bmax,A2_Brate,A2_pfail,A3_Bmax,A3_Brate,A3_pfail,A4_Bmax,A4_Brate,A4_pfail,A5_Bmax,A5_Brate,A5_pfail,discount_rate_0,discount_rate_1,discount_rate_2,EWS_DaysToThreat,rfr_0_t0,rfr_0_t1,rfr_0_t2,rfr_1_t0,rfr_1_t1,rfr_1_t2,rfr_2_t0,rfr_2_t1,rfr_2_t2,rfr_3_t0,rfr_3_t1,rfr_3_t2,rfr_4_t0,rfr_4_t1,rfr_4_t2,A1_DikeIncrease_t0,A1_DikeIncrease_t1,A1_DikeIncrease_t2,A2_DikeIncrease_t0,A2_DikeIncrease_t1,A2_DikeIncrease_t2,A3_DikeIncrease_t0,A3_DikeIncrease_t1,A3_DikeIncrease_t2,A4_DikeIncrease_t0,A4_DikeIncrease_t1,A4_DikeIncrease_t2,A5_DikeIncrease_t0,A5_DikeIncrease_t1,A5_DikeIncrease_t2,scenario,policy,model,A1_Expected_Annual_Damage,A1_Expected_Number_of_Deaths,A2_Expected_Annual_Damage,A2_Expected_Number_of_Deaths,A3_Expected_Annual_Damage,A3_Expected_Number_of_Deaths,A4_Expected_Annual_Damage,A4_Expected_Number_of_Deaths,A5_Expected_Annual_Damage,A5_Expected_Number_of_Deaths,Total_Infrastructure_Costs,Total_Expected_Annual_Damage,Total_Expected_Number_of_Deaths
36533,108,39.228647349723786,1.5,0.9386403489865952,32.028757501655306,1.5,0.5954338652509842,90.42271531024464,10.0,0.777878563132321,95.6495738023594,1.5,0.0584762053913844,193.5416205202449,1.5,0.7522475140019189,3.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36533,Base Case,dikesnet,0.0,0.0,44769297.14720182,0.0432178450493087,44220772.67220579,0.0811538609827789,140396078.92409056,0.060722620872045,0.0,0.0,0.0,229386148.74349812,0.1850943269041327
7476,71,44.47226541055117,1.5,0.5073083034601491,67.49018177590726,1.5,0.9042224232809468,216.97871142474145,1.0,0.8983164109457619,315.1701018857597,10.0,0.0767966357940236,244.6410279773549,1.0,0.9843423888360872,1.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7476,Base Case,dikesnet,298702415.5662756,0.2215364042846356,5521958.396498283,0.0057292617528789,26739958.80073622,0.0518788160096104,140371232.23022318,0.0647299489597978,0.0,0.0,0.0,471335564.9937333,0.3438744310069228
36470,85,339.5790064140663,1.0,0.5928796436323129,194.19432769864204,10.0,0.9456926035854866,47.123248203171,10.0,0.7625948506308328,251.7369724965185,10.0,0.0721147650682197,270.95791066366115,1.0,0.4047060002152699,3.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36470,Base Case,dikesnet,79337068.48415178,0.0570999653820959,6966984.866683309,0.0069059883943463,60420583.44720687,0.1107820378835717,140364198.53141,0.0608078326943146,0.0,0.0,0.0,287088835.3294519,0.2355958243543286
43604,85,44.973989349560256,1.0,0.5454143103571222,135.12303612453263,1.5,0.9083162409933172,222.36462786884795,1.5,0.3381991272193125,166.0661926252606,1.0,0.0321613853938796,125.54830037795386,10.0,0.600519428877848,1.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43604,Base Case,dikesnet,116846713.74977288,0.0925407302455996,1793598.4007624355,0.001964164234701,428211497.407,0.8409826663483743,140354910.13044629,0.0616745376122597,0.0,0.0,0.0,687206719.6879816,0.9971620984409346
91462,101,150.88611810327995,1.0,0.7830019009178526,166.5428098531005,1.0,0.3511666148408919,142.65844926325923,1.5,0.6240167516041422,162.20920581192152,10.0,0.0494746730242711,50.18068986683879,10.0,0.2632427958945496,2.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91462,Base Case,dikesnet,7015014.661653253,0.005766624970625,146773016.01924664,0.1528096671194351,14942620.91415988,0.0302894649224782,140338877.68491784,0.0646384581153637,0.0,0.0,0.0,309069529.2799776,0.2535042151279023
62442,92,73.29377899384002,1.5,0.5391904050731737,336.6589938356883,10.0,0.2880079150170423,61.05549039050513,1.0,0.9931543051161444,119.26199386986004,10.0,0.058906620910536,306.4721164953989,1.5,0.5107452091702909,1.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62442,Base Case,dikesnet,166102921.80712715,0.1035502704791304,184150266.4430133,0.149319347913739,0.0,0.0,140328772.98652273,0.0509084188099222,0.0,0.0,0.0,490581961.2366632,0.3037780372027917
93598,115,286.21938198340536,1.0,0.8217476108173376,109.655928320555,10.0,0.7715683788093286,145.29639260342805,10.0,0.8779138884232506,206.4631007811197,10.0,0.0580294905276841,151.23996282223507,10.0,0.781661206385135,4.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93598,Base Case,dikesnet,0.0,0.0,23728222.38510553,0.0227754006784532,28835467.27864389,0.0522515316191089,140324885.3971003,0.0592540359786745,0.0,0.0,0.0,192888575.06084973,0.1342809682762367
29287,35,285.9642504413938,1.0,0.8549166102619636,54.613639878619736,1.5,0.931482987877381,67.43880526995653,1.0,0.5230237708603103,257.60871263803097,10.0,0.0203123335017736,67.94304943797403,1.5,0.8904895316261084,2.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29287,Base Case,dikesnet,0.0,0.0,12054986.982970923,0.0151658745344429,153486211.15226793,0.3488897352226553,140308887.5935232,0.0729445327441791,0.0,0.0,0.0,305850085.72876203,0.4370001425012774
2063,49,94.3739992172524,1.0,0.4823449185762561,124.26200976999442,1.5,0.7535398570360986,57.81443390590658,10.0,0.447074605593611,144.50703685080137,1.0,0.0539363859713136,259.25496346561545,10.0,0.6739645640380673,1.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2063,Base Case,dikesnet,324473452.1172657,0.2120497647401974,10522170.94694502,0.0095255657060742,199754738.0142316,0.3334054540331891,140288106.39189935,0.0551081535536191,0.0,0.0,0.0,675038467.4703416,0.6100889380330798
68549,69,99.1176373690232,1.5,0.869964425085243,284.2099744102582,1.0,0.852210072540573,109.4820215954763,10.0,0.5187659212269871,326.0889705361075,1.5,0.017311943803829,56.18777752625327,1.5,0.9020954593569817,3.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68549,Base Case,dikesnet,0.0,0.0,18383454.440892912,0.0235381585415071,149399139.9758196,0.3484444894672292,140283922.02457833,0.0752794299088323,0.0,0.0,0.0,308066516.44129086,0.4472620779175688
31885,38,346.815145988844,1.5,0.9729014079222856,252.327153351624,10.0,0.2108713660238164,35.928541707479326,1.0,0.3823536867461156,208.3127050226648,1.0,0.0018291362457981,230.13327821026687,10.0,0.6853790690371497,3.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31885,Base Case,dikesnet,0.0,0.0,299841681.174906,0.2722232537938402,142664732.95014238,0.2515994850417747,140271611.00450546,0.0532214573559409,0.0,0.0,0.0,582778025.1295538,0.5770441961915559
99458,36,100.55029614962676,1.5,0.6767413489953377,170.31996111347962,10.0,0.5748947935435442,200.02146659563024,1.5,0.5110958355820323,229.0858367089445,1.0,0.060187105978228,249.7712649331636,1.5,0.7283083177004299,2.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99458,Base Case,dikesnet,34332179.385629594,0.0233269727002352,59188144.469988935,0.0529431155607935,202770648.9128849,0.3393492829248848,140269683.57736856,0.0552247020032198,0.0,0.0,0.0,436560656.345872,0.4708440731891334
61490,28,79.35412884499934,1.0,0.4356384578517057,349.4375337128634,10.0,0.7709406207246094,239.68646390996668,1.0,0.2635538550532359,52.6679982436397,1.0,0.0127724855852363,253.9732720969298,1.0,0.5825101909148336,1.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61490,Base Case,dikesnet,605753907.3716156,0.4409591033934554,3305519.4065134847,0.0033602621306159,784786804.1927187,1.43852791568398,140238382.91912025,0.0571843671345408,0.0,0.0,0.0,1534084613.8899682,1.940031648342592
34256,49,247.7017798923785,1.0,0.96233777766961,179.71274549923444,1.0,0.1619553825700589,62.236583184173895,1.5,0.367227187048132,128.30972380818244,1.0,0.0383115373942467,149.71998370945087,1.0,0.1060069425355544,1.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34256,Base Case,dikesnet,0.0,0.0,467444483.40904415,0.3666178834965736,17746518.036442775,0.0271479141981592,140219156.5569694,0.0464222235193798,0.0,0.0,0.0,625410158.0024563,0.4401880212141127
10891,83,231.2728654636089,1.0,0.8966120605361595,234.27393840887208,1.5,0.5913935553455137,243.44153174401075,1.0,0.3848522350552666,79.12808718389543,1.0,0.0004152817026022,228.7844815602303,1.5,0.6246563286536396,2.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10891,Base Case,dikesnet,0.0,0.0,47428672.29518678,0.0541838786765931,350145725.5218592,0.7338216422999443,140193262.8523395,0.0668866946249232,0.0,0.0,0.0,537767660.6693854,0.8548922156014607
99915,93,127.49712486222404,1.5,0.8700527429351179,73.24234760017123,1.5,0.906472478399641,194.8412054405365,1.0,0.8272484441741385,183.86685946292704,1.0,0.0774847383616445,284.84754318444305,1.0,0.9333235236162964,1.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99915,Base Case,dikesnet,0.0,0.0,14246069.01296529,0.0149451250245833,61519331.60418025,0.1194949850874405,140164772.17178002,0.0649773122234795,0.0,0.0,0.0,215930172.7889256,0.1994174223355034
2027,21,272.9061504808116,1.5,0.8563954729566311,342.3064530354483,10.0,0.6346454840693252,344.58314904139894,1.5,0.9256142435359348,153.04391305449892,1.5,0.073615109492809,167.8703278924385,10.0,0.5816352877805898,2.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2027,Base Case,dikesnet,0.0,0.0,34125863.63575542,0.0324455757316892,13522462.85239473,0.0245510507505173,140129531.5545984,0.0589530728103534,0.0,0.0,0.0,187777858.0427485,0.11594969929256
84674,55,31.769817974335623,1.5,0.8815487579826781,268.0713277321676,1.0,0.6536768040236455,230.2542748456597,1.0,0.3147336340997387,140.77147899446362,10.0,0.0386628076289432,153.18110611190187,1.5,0.1429966178995892,2.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84674,Base Case,dikesnet,0.0,0.0,38217889.84585133,0.0383562321886307,575989367.2505586,1.0463953007191709,140124360.48556498,0.0583176574005528,0.0,0.0,0.0,754331617.5819749,1.1430691903083543
95975,50,296.5064041476625,10.0,0.667788679184622,259.6943336667174,1.0,0.7941532745745306,305.6868370232437,10.0,0.9346053388166315,166.7642327518616,1.5,0.0422306215913661,228.8368128593493,1.5,0.2763946312756404,3.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95975,Base Case,dikesnet,42445629.59208632,0.0398808329639848,23445906.95260022,0.0296182028989713,31675848.542469032,0.0752157334388415,140115554.20560557,0.0761529436439586,0.0,0.0,0.0,237682939.29276115,0.2208677129457564
33282,58,212.4520784909995,1.5,0.7441958761619824,145.97809921603732,1.0,0.8528627174917294,124.24498148387698,1.0,0.8768223276200634,264.8727377205537,1.0,0.0678522210005291,139.31277359020632,1.0,0.5770035708975514,3.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33282,Base Case,dikesnet,31839559.59647605,0.0245401809178467,22383138.546884008,0.0233506330626381,42347674.61041455,0.0822666710076099,140113316.54687375,0.0649110098808892,0.0,0.0,0.0,236683689.3006484,0.1950684948689841
465,93,127.10136806239774,1.0,0.3885295217374195,282.8241414856607,10.0,0.212297580188475,70.86672912239763,1.5,0.3838596276753752,308.75125137065686,1.0,0.0520131382373963,288.15979330790714,10.0,0.9689137478952848,1.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,Base Case,dikesnet,1239243216.3077996,0.8241359869169447,157439601.25144508,0.1390497007880522,177337913.32463366,0.3046515117612567,140079538.13443762,0.0542863616653408,0.0,0.0,0.0,1714100269.0183158,1.3221235611315945
14398,65,130.35412230709738,1.0,0.9268785341599206,348.74784128351274,10.0,0.207403892684784,215.79346720093795,1.0,0.4693233271514014,205.2174576107492,1.5,0.0276609383698367,82.56586379838232,1.5,0.8623194954717069,4.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14398,Base Case,dikesnet,0.0,0.0,277118691.1847683,0.2750338782092458,0.0,0.0,140041429.2261333,0.0598980845558952,0.0,0.0,0.0,417160120.4109016,0.3349319627651411
94624,11,104.77658361423104,10.0,0.7262105039862066,188.00919840951312,10.0,0.2810260425540287,206.89377384602057,1.0,0.5423997147090872,276.7841721243807,1.5,0.0430393411835338,284.9434200961945,1.0,0.9972033726919328,1.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94624,Base Case,dikesnet,31374250.031968407,0.0241240437881482,200007172.33470657,0.1941750947141409,22507963.6070152,0.0427062333693356,140038792.73655504,0.0597010625738544,0.0,0.0,0.0,393928178.71024525,0.3207064344454793
2118,63,328.4582945757445,10.0,0.4034197848689415,287.5918570219155,10.0,0.6861662353746989,239.23797568264973,1.0,0.9631316243138848,168.02769854558358,10.0,0.0251563937281834,135.93619294133669,1.5,0.2237138608528153,2.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2118,Base Case,dikesnet,861139932.2955582,0.6086597677959409,1854196.037007804,0.0018228592473169,0.0,0.0,140027273.9906526,0.0556365987638166,0.0,0.0,0.0,1003021402.3232186,0.6661192258070745
89042,63,204.37852943678104,1.5,0.7131339366876962,209.4337410995556,1.0,0.797759102443648,306.2550223497788,10.0,0.8288859684027822,349.5101962883538,1.5,0.0907805025708791,184.1758753801704,1.0,0.8375914642332899,2.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89042,Base Case,dikesnet,31783182.18274352,0.0239830706365798,22669031.05638056,0.0231164722329109,62314446.89062332,0.1184058649369638,140008713.3866518,0.0633041306052736,0.0,0.0,0.0,256775373.5163992,0.2288095384117282
54574,100,299.79755616507526,1.5,0.7434424886308066,99.98353612316704,1.0,0.2525464004175623,66.18031338510909,1.5,0.6358383833337095,61.34285909260932,1.0,0.0440945587967764,226.6298659932997,1.0,0.3003770122034915,4.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54574,Base Case,dikesnet,17004864.67861306,0.0130943927244124,229743406.3259332,0.2218142959819599,0.0,0.0,140008214.8949561,0.0596938318830442,0.0,0.0,0.0,386756485.8995024,0.2946025205894166
73283,86,207.03139075937685,10.0,0.6836503545877367,54.777863791447935,1.5,0.4943031822092346,315.09536795442125,1.5,0.437481026269338,202.9634443748804,10.0,0.0737302702385343,193.2037680438704,1.5,0.8276789621880676,3.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73283,Base Case,dikesnet,53299562.96115173,0.0387665426651625,99175477.75767866,0.0940534370664269,189175448.22334257,0.3384911842098139,140004577.0181841,0.0599286518977594,0.0,0.0,0.0,481655065.960357,0.5312398158391629
11511,119,37.04940533988279,10.0,0.7739299984672631,79.45975902838725,1.5,0.5656726748420362,100.65081267272896,1.5,0.4432169921684748,249.8534426182547,1.0,0.0068444518419759,300.0384178378167,1.0,0.9324967079058314,4.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11511,Base Case,dikesnet,14428793.00022427,0.0136645198545382,43560095.345435925,0.0543487403695704,246670918.1330624,0.5667455769474097,139982636.94652858,0.0749037144821216,0.0,0.0,0.0,444642443.4252513,0.70966255165364
9258,34,304.41723056931005,1.5,0.9135238850278966,263.325646550552,1.5,0.6236800108560935,120.69773095743246,1.5,0.3483860352940552,114.414025202847,1.5,0.0462402745193902,96.26375791664566,10.0,0.3417083495054036,3.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9258,Base Case,dikesnet,0.0,0.0,50317110.97018731,0.0544147978982345,538827560.4578362,1.0600800713841192,139948361.7652187,0.0643805186723021,0.0,0.0,0.0,729093033.1932422,1.178875387954656
58040,69,339.6062419186498,1.0,0.959323718553546,348.93513513737634,1.0,0.5874895084243767,259.2292315514773,1.5,0.8829227771802627,335.65503219113015,1.0,0.0764705724251788,133.6137888911149,1.0,0.7375314657654362,4.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58040,Base Case,dikesnet,0.0,0.0,51457079.41983072,0.0543720886360948,0.0,0.0,139941240.82236302,0.0673739234777655,0.0,0.0,0.0,191398320.24219373,0.1217460121138603
47974,116,337.83579982243003,10.0,0.8350933312534985,209.40031659319416,1.0,0.1909539047671057,156.5049721914563,1.5,0.5816568508133242,216.17574746491067,1.0,0.0045205241399886,345.4431834502967,1.0,0.1387245812956967,3.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47974,Base Case,dikesnet,0.0,0.0,289441025.1280754,0.2712554389509595,0.0,0.0,139937957.62253317,0.0555864451555614,0.0,0.0,0.0,429378982.75060856,0.326841884106521
37048,24,79.58662810032371,10.0,0.374020245149038,235.9098115603261,1.0,0.7326629151409864,112.3368851038824,10.0,0.4870263664046537,214.74187168822152,10.0,0.0255338993443081,41.6551191260424,1.5,0.1065722754366436,2.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37048,Base Case,dikesnet,1517138364.4724412,1.1144639543798562,1778035.600595462,0.0018618018073383,57425594.98318288,0.1123654625124228,139936939.07192925,0.0598530218164204,0.0,0.0,0.0,1716278934.1281488,1.288544240516038
80429,123,150.18528980986184,1.5,0.4801182025806934,225.11488766899024,1.0,0.4127024048592287,254.94533122667164,10.0,0.3373928874026521,43.487849964417,1.0,0.0553385650166557,295.21208674929136,1.0,0.2719801321122412,3.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80429,Base Case,dikesnet,270299433.38394564,0.2254409460882353,81891076.11147776,0.0892350107609344,508059127.7807484,1.0553709713475223,139900113.2729607,0.0693140682935568,0.0,0.0,0.0,1000149750.5491323,1.439360996490249
72653,91,152.9015849879919,1.5,0.3943868035654581,89.29020161889767,10.0,0.9027634575433344,345.6401776082528,10.0,0.8228094569668942,263.2889323697261,1.0,0.0501618282757181,100.1166873318275,10.0,0.8915308843681955,1.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72653,Base Case,dikesnet,1167096435.4066863,0.8357991346595449,0.0,0.0,0.0,0.0,139855176.69967496,0.0595971441017103,0.0,0.0,0.0,1306951612.1063614,0.8953962787612553
62184,28,104.86798485804204,1.5,0.4234433340468467,260.99243470764713,1.5,0.9785559534371908,143.98473502412784,10.0,0.5998989470631949,250.4346039394329,10.0,0.0090541462380647,282.1848052151296,1.5,0.0371980100332065,2.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62184,Base Case,dikesnet,617351053.4099296,0.5021626370897617,0.0,0.0,7510012.848156129,0.0159908947279899,139849835.31087828,0.0667403383781548,29677513.225957084,0.0286918309101445,0.0,794388414.794921,0.613585701106051
48579,98,227.2722105733812,1.0,0.6864268573623817,238.8773255897374,1.5,0.8193107197541197,45.91226568822525,1.0,0.7107620659725856,91.68124299898356,10.0,0.0398884704379597,80.47314989204709,1.0,0.1197004638250011,3.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48579,Base Case,dikesnet,42133729.98550558,0.0395397688711303,18265753.91772488,0.0232530626493066,83620003.48951395,0.197152333233071,139828434.06542408,0.0757624534605246,0.0,0.0,0.0,283847921.4581685,0.3357076182140327
1158,85,299.6887845710986,1.0,0.7891083722686251,161.33767662009623,10.0,0.2549204879076031,237.95942974981327,10.0,0.6463444591351561,105.3187371429362,1.5,0.0282589519625352,80.83533351816627,1.0,0.6934746853650954,3.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1158,Base Case,dikesnet,0.0,0.0,216192621.4396896,0.2207066032063477,0.0,0.0,139817177.89274374,0.0616745376122597,0.0,0.0,0.0,356009799.33243334,0.2823811408186075
52476,37,249.7667299882168,1.5,0.5996638872751671,167.81421251938946,1.5,0.4221149916876164,276.9625052234803,1.5,0.9150581977603276,346.1604825421661,1.5,0.0812107597196639,264.8492260630462,10.0,0.9215593585363576,4.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52476,Base Case,dikesnet,98502750.3591977,0.0747207615303558,94110613.86844264,0.0937749447939427,0.0,0.0,139784484.58775595,0.0637732384380039,0.0,0.0,0.0,332397848.8153963,0.2322689447623026
78635,80,347.65534817602924,10.0,0.6596277810540008,35.663019848471606,1.5,0.8131480259116339,137.14211770320586,1.0,0.3862330462203633,178.3256944737263,10.0,0.0515512927211744,178.51948620035836,10.0,0.1295091546941996,1.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78635,Base Case,dikesnet,55728674.433679216,0.0377179297589072,24820298.190755803,0.0226660128143066,338777104.62557256,0.5650978051966,139754612.90809563,0.0548109337908047,43727533.78165059,0.0359531165347059,0.0,602808223.9397538,0.7162457980953247
29351,106,304.52033131780064,1.5,0.5635304836357348,41.71096532407584,1.5,0.9602386522695768,72.44595404314626,1.0,0.90495795025148,349.38914160633385,1.5,0.0536868598639195,282.0252248820108,1.5,0.5340937238297816,3.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29351,Base Case,dikesnet,128021659.98514324,0.1081627099234566,0.0,0.0,0.0,0.0,139715616.9682936,0.0697315458204988,0.0,0.0,0.0,267737276.95343685,0.1778942557439554
23809,79,263.13205652843453,10.0,0.9109836211160374,110.79404049827254,1.5,0.675017053168853,239.16897620146327,10.0,0.5282216153907822,199.35022517327928,10.0,0.0663829447876385,191.66425751127008,1.5,0.9863093286691984,2.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23809,Base Case,dikesnet,0.0,0.0,30584978.316509336,0.0292401559413396,108085677.63500704,0.1916053704755544,139714845.76684305,0.0584924532199323,0.0,0.0,0.0,278385501.7183595,0.2793379796368265
60076,108,143.3979922306056,1.5,0.8716019642530242,309.8556312173197,10.0,0.4701323074167262,172.71748289145455,10.0,0.4024511429319081,76.09124532438571,1.5,0.040392588386225,199.31588340697272,1.0,0.0592257425149267,2.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60076,Base Case,dikesnet,0.0,0.0,90689278.70595194,0.0933392240698624,288445766.2573658,0.557668483045402,139627253.38930357,0.062287482422612,189275184.54462087,0.1762614872063375,0.0,708037482.8972422,0.889556676744214
72062,34,38.626379704431926,1.5,0.5284333642342871,115.81597910194957,1.5,0.577178549204187,137.61967691710487,1.5,0.5679738776612221,178.24767071640989,1.0,0.0238486050268289,169.38637538891413,10.0,0.2289159223524033,4.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72062,Base Case,dikesnet,148146625.0330541,0.1326179959342968,35375318.50563441,0.0423969931805746,98333447.94680794,0.2214649782710521,139613359.6186825,0.0725517992414982,0.0,0.0,0.0,421468751.10417897,0.4690317666274219
14313,63,31.805786598595105,1.5,0.4854678225576343,252.0179898671992,10.0,0.1819990571665713,285.05373137196875,10.0,0.9972246668268686,174.98145136297867,1.0,0.0024096613973877,339.1386379421921,1.0,0.8485153768264116,1.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14313,Base Case,dikesnet,309947378.119336,0.2178297808169515,413652442.00504935,0.3712141930777424,0.0,0.0,139609694.206468,0.0528618168417396,0.0,0.0,0.0,863209514.3308533,0.6419057907364336
48213,43,232.8886480214693,1.5,0.4956603765346736,267.731489239515,10.0,0.7392960745050028,150.0008771453946,1.0,0.2860490159461255,259.68873202893894,1.0,0.0814586763577527,58.4206873985676,1.5,0.910550962640207,1.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48213,Base Case,dikesnet,334682425.5597887,0.2201562539089243,9462271.567248376,0.0086480183506029,889309527.5848544,1.4517744272039037,139599347.24116394,0.0546706350962941,0.0,0.0,0.0,1373053571.9530554,1.735249334559725
19289,89,324.85318941259897,1.0,0.7184934626744102,108.10180000986642,1.0,0.638767465322369,59.50480448581958,10.0,0.274816289791211,302.49268320428314,10.0,0.0412977079750415,336.088326518841,1.0,0.8567609753224662,4.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19289,Base Case,dikesnet,30113723.498548567,0.024481360363488,40616087.4321585,0.0438294000386289,748765113.3108313,1.4543237292657274,139595246.70950547,0.0619075504363334,0.0,0.0,0.0,959090170.9510438,1.584542040104178
