,EWS_DaysToThreat,rfr_0_t0,rfr_0_t1,rfr_0_t2,rfr_1_t0,rfr_1_t1,rfr_1_t2,rfr_2_t0,rfr_2_t1,rfr_2_t2,rfr_3_t0,rfr_3_t1,rfr_3_t2,rfr_4_t0,rfr_4_t1,rfr_4_t2,A1_DikeIncrease_t0,A1_DikeIncrease_t1,A1_DikeIncrease_t2,A2_DikeIncrease_t0,A2_DikeIncrease_t1,A2_DikeIncrease_t2,A3_DikeIncrease_t0,A3_DikeIncrease_t1,A3_DikeIncrease_t2,A4_DikeIncrease_t0,A4_DikeIncrease_t1,A4_DikeIncrease_t2,A5_DikeIncrease_t0,A5_DikeIncrease_t1,A5_DikeIncrease_t2,A4_Expected_Annual_Damage,A4_Expected_Number_of_Deaths,Total_Infrastructure_Costs,Total_Expected_Annual_Damage,Total_Expected_Number_of_Deaths
65,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,2,0,0,0,12091288.205947742,0.0006629835291247,64411042.64085375,119932280.13424762,0.020492493015575
66,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,10012398.940842524,0.0005906368308766,28752695.323928736,3033886308.54349,0.2431633213684115
67,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,3,0,0,0,0,2770456.5218171086,0.0001985615359661,39971163.1990005,3016362757.741769,0.2390691055214164
68,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,2,0,0,0,0,0,56067332.21715499,0.0031607498480671,75479315.8082967,129219052.48022792,0.0164411415999228
69,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,109906840.94885804,0.0059164682369585,72045980.41281562,160533994.94803923,0.0146634167322847
70,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1227379.3095128615,7.119684847380558e-05,29994482.98948574,3034662311.9004474,0.2436200375806409
71,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,3,0,2,0,0,0,12106913.950910818,0.0006645258749807,86578860.83965752,48628068.23093445,0.0049849115307784
72,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,3,0,0,0,0,0,16707796.727236766,0.0009960176395431,76600643.28538297,89859516.9903097,0.0142764093913987
73,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,109906840.94885804,0.0059164682369585,68147235.58877492,183058561.211931,0.0191968599888141
74,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,109897160.9906171,0.0059156970640305,72045980.41281562,192528210.6920232,0.0198323535029076
75,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,1,0,0,8661057.383916778,0.000560034003111,143980357.40979302,17993985.340354778,0.0016302908758897
76,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,2,0,0,0,0,4600882.776325947,0.0003314917645623,64411042.64085375,121480686.96019186,0.020904146355035
