,EWS_DaysToThreat,rfr_0_t0,rfr_0_t1,rfr_0_t2,rfr_1_t0,rfr_1_t1,rfr_1_t2,rfr_2_t0,rfr_2_t1,rfr_2_t2,rfr_3_t0,rfr_3_t1,rfr_3_t2,rfr_4_t0,rfr_4_t1,rfr_4_t2,A1_DikeIncrease_t0,A1_DikeIncrease_t1,A1_DikeIncrease_t2,A2_DikeIncrease_t0,A2_DikeIncrease_t1,A2_DikeIncrease_t2,A3_DikeIncrease_t0,A3_DikeIncrease_t1,A3_DikeIncrease_t2,A4_DikeIncrease_t0,A4_DikeIncrease_t1,A4_DikeIncrease_t2,A5_DikeIncrease_t0,A5_DikeIncrease_t1,A5_DikeIncrease_t2,A4Expected_Annual_Damage,A4Expected_Number_of_Deaths,Total_Infrastructure_Costs,Total_Expected_Annual_Damage,Total_Expected_Number_of_Deaths
125,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,43576003.54676832,5377867481.009341,0.33519508237189577
126,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,4,0,0,2,0,0,3,0,0,5720289.051793149,0.00028504195112326206,191374942.26211444,44767414.19987214,0.0035182179715098887
127,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,1,0,0,1,0,0,3,0,0,4621334.63431973,0.00021194204346899363,170354223.09706378,150572024.44823873,0.012579047987618315
128,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,2,0,0,0,0,0,1,0,0,52459955.78582545,0.002219935187895576,167222641.91203994,122110771.60056493,0.008007693486015845
129,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0.0,0.0,87871536.46427907,1401842245.7026925,0.1058828940961191
130,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,2,0,0,0,0,0,0,51000837.13972218,0.002107836551201652,135550427.31650063,296951136.97799975,0.02416149751794001
131,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,2,0,0,0,0,1,0,0,0,35248245.88466589,0.0014696725345852485,135819698.29563847,319626805.3930096,0.024713699409488657
132,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,0,0,4,0,0,2,0,0,4,0,0,5880266.343180699,0.0002977868569521132,217821895.36367825,5880266.343180699,0.0002977868569521132
133,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,2,0,0,0,0,3,0,0,0,33554304.2370419,0.0013916133842223287,137952305.6825803,317932863.7453856,0.024635640259125735
134,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,2,0,0,2,0,0,0.0,0.0,161672726.47037676,159165888.94358122,0.022114588998511386
135,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,4,0,0,3,0,1,4,0,0,1491933.8963807,7.656363812398703e-05,210474976.46297663,15207392.981467027,0.0011493143892782524
136,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,3,0,0,4,0,0,4,0,0,0.0,0.0,194558300.8286298,37041306.959119804,0.003971979694079728
137,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,2,0,0,2,0,0,3,0,0,1973887.9845399274,9.381235299026757e-05,173234033.5784024,144789480.06352878,0.01195201467074692
